,DispNum3,DispNum4,Major_Disp,IncidNum3,IncidNum4,StDay_Inc,StMon_Inc,StYear_Inc,EndDay_Inc,EndMon_Inc,EndYear_Inc,Duration,TBI,Fatality_Inc,FatalPre_Inc,Action_Inc,HostLev_Inc,NumA,RevType1_Inc,RevType2_Inc,Version,StAbb,ccode,StDay_Part,StMon_Part,StYear_Part,EndDay_Part,EndMon_Part,EndYear_Part,InSide A,SideA,Fatality_Part,FatalPre_Part,Action_Part,HostLev_Part,RevType1_Part,RevType2_Part,MonthYear,Disp_Sequence
3610,4216,-9,0,4216001,-9,3,10,1997,3,10,1997,1,-9,0,0,7,3,1,2,0,4.01,USA,2.0,3.0,10.0,1997.0,3.0,10.0,1997.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1997-10-01,001
3611,4217,-9,0,4217001,-9,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,2,0,4.01,SUD,625.0,20.0,8.0,1998.0,20.0,8.0,1998.0,0.0,0.0,-9.0,-9.0,0.0,1.0,0.0,0.0,1998-08-01,001
3612,4217,-9,0,4217001,-9,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,2,0,4.01,USA,2.0,20.0,8.0,1998.0,20.0,8.0,1998.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,1998-08-01,001
3613,4218,-9,0,4218001,-9,23,3,2000,23,3,2000,1,0,0,0,1,2,1,1,0,4.01,USA,2.0,23.0,3.0,2000.0,23.0,3.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-03-01,001
3614,4218,-9,0,4218001,-9,23,3,2000,23,3,2000,1,0,0,0,1,2,1,1,0,4.01,PRK,731.0,23.0,3.0,2000.0,23.0,3.0,2000.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2000-03-01,001
3617,4219,-9,0,4219001,-9,7,1,1994,9,1,1994,3,-9,0,0,15,4,1,1,0,4.01,COL,100.0,7.0,1.0,1994.0,9.0,1.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-01-01,001
3618,4219,-9,0,4219001,-9,7,1,1994,9,1,1994,3,-9,0,0,15,4,1,1,0,4.01,VEN,101.0,7.0,1.0,1994.0,9.0,1.0,1994.0,1.0,1.0,0.0,0.0,15.0,4.0,1.0,0.0,1994-01-01,001
3619,4220,-9,0,4220001,-9,17,10,2000,17,10,2000,1,0,0,0,7,3,1,2,0,4.01,USA,2.0,17.0,10.0,2000.0,17.0,10.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-10-01,001
3620,4220,-9,0,4220001,-9,17,10,2000,17,10,2000,1,0,0,0,7,3,1,2,0,4.01,RUS,365.0,17.0,10.0,2000.0,17.0,10.0,2000.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2000-10-01,001
3627,4221,-9,1,4221001,-9,18,6,2000,18,6,2000,1,85,1,1,16,4,1,4,0,4.01,RUS,365.0,18.0,6.0,2000.0,18.0,6.0,2000.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2000-06-01,001
3628,4221,-9,1,4221001,-9,18,6,2000,18,6,2000,1,85,1,1,16,4,1,4,0,4.01,TUR,640.0,18.0,6.0,2000.0,18.0,6.0,2000.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,2000-06-01,001
3635,4222,-9,0,4222001,-9,21,4,2000,21,4,2000,1,-9,0,0,16,4,1,2,0,4.01,JPN,740.0,21.0,4.0,2000.0,21.0,4.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-04-01,001
3636,4222,-9,0,4222001,-9,21,4,2000,21,4,2000,1,-9,0,0,16,4,1,2,0,4.01,RUS,365.0,21.0,4.0,2000.0,21.0,4.0,2000.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,2000-04-01,001
3637,4223,-9,1,4223001,-9,18,7,1999,18,7,1999,1,23,-9,-9,17,4,1,1,0,4.01,PAK,770.0,18.0,7.0,1999.0,18.0,7.0,1999.0,0.0,0.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1999-07-01,001
3638,4223,-9,1,4223001,-9,18,7,1999,18,7,1999,1,23,-9,-9,17,4,1,1,0,4.01,IND,750.0,18.0,7.0,1999.0,18.0,7.0,1999.0,1.0,1.0,1.0,18.0,17.0,4.0,1.0,0.0,1999-07-01,001
3663,4224,-9,0,4224001,-9,8,11,1993,8,11,1993,1,-9,0,0,1,2,1,2,0,4.01,YUG,345.0,8.0,11.0,1993.0,8.0,11.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-11-01,001
3664,4224,-9,0,4224001,-9,8,11,1993,8,11,1993,1,-9,0,0,1,2,1,2,0,4.01,TUR,640.0,8.0,11.0,1993.0,8.0,11.0,1993.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1993-11-01,001
3665,4225,-9,0,4225001,-9,21,3,1999,24,3,1999,4,2,0,0,12,3,1,4,0,4.01,JPN,740.0,21.0,3.0,1999.0,24.0,3.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-03-01,001
3666,4225,-9,0,4225001,-9,21,3,1999,24,3,1999,4,2,0,0,12,3,1,4,0,4.01,PRK,731.0,21.0,3.0,1999.0,24.0,3.0,1999.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,1999-03-01,001
3671,4226,-9,0,4226001,-9,-9,4,1997,-9,4,1997,-9,-9,0,0,7,3,1,2,0,4.01,JPN,740.0,-9.0,9.0,1997.0,-9.0,9.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-09-01,001
3672,4226,-9,0,4226001,-9,-9,4,1997,-9,4,1997,-9,-9,0,0,7,3,1,2,0,4.01,PRK,731.0,-9.0,9.0,1997.0,-9.0,9.0,1997.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1997-09-01,001
3673,4227,-9,1,4227001,-9,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,4,0,4.01,AFG,700.0,20.0,8.0,1998.0,20.0,8.0,1998.0,0.0,0.0,-9.0,-9.0,0.0,1.0,0.0,0.0,1998-08-01,001
3674,4227,-9,1,4227001,-9,20,8,1998,20,8,1998,1,-9,-9,-9,16,4,1,4,0,4.01,USA,2.0,20.0,8.0,1998.0,20.0,8.0,1998.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,1998-08-01,001
3675,4228,-9,0,4228001,-9,11,8,1998,14,8,1998,4,-9,0,0,8,3,2,1,0,4.01,AFG,700.0,11.0,8.0,1998.0,14.0,8.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-08-01,001
3676,4228,-9,0,4228001,-9,11,8,1998,14,8,1998,4,-9,0,0,8,3,2,1,0,4.01,TAJ,702.0,11.0,8.0,1998.0,14.0,8.0,1998.0,1.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1998-08-01,001
3677,4228,-9,0,4228001,-9,11,8,1998,14,8,1998,4,-9,0,0,8,3,2,1,0,4.01,RUS,365.0,11.0,8.0,1998.0,14.0,8.0,1998.0,1.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1998-08-01,001
3683,4229,-9,0,4229001,-9,8,8,2000,8,8,2000,1,-9,0,0,11,3,1,2,0,4.01,YUG,345.0,8.0,8.0,2000.0,8.0,8.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-08-01,001
3684,4229,-9,0,4229001,-9,8,8,2000,8,8,2000,1,-9,0,0,11,3,1,2,0,4.01,ALB,339.0,8.0,8.0,2000.0,8.0,8.0,2000.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2000-08-01,001
3685,4230,-9,0,4230001,-9,27,6,1997,29,6,1997,3,-9,0,0,8,3,1,2,0,4.01,YUG,345.0,27.0,6.0,1997.0,29.0,6.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-06-01,001
3686,4230,-9,0,4230001,-9,27,6,1997,29,6,1997,3,-9,0,0,8,3,1,2,0,4.01,CRO,344.0,27.0,6.0,1997.0,29.0,6.0,1997.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1997-06-01,001
3687,4231,-9,0,4231001,-9,10,8,1996,18,10,1996,70,-9,0,0,15,4,1,2,0,4.01,BOS,346.0,10.0,8.0,1996.0,18.0,10.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-08-01,001
3688,4231,-9,0,4231001,-9,10,8,1996,18,10,1996,70,-9,0,0,15,4,1,2,0,4.01,CRO,344.0,10.0,8.0,1996.0,18.0,10.0,1996.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1996-08-01,001
3689,4232,-9,0,4232001,-9,3,4,2000,3,4,2000,1,24,0,0,16,4,1,1,0,4.01,AZE,373.0,3.0,4.0,2000.0,3.0,4.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-04-01,001
3690,4232,-9,0,4232001,-9,3,4,2000,3,4,2000,1,24,0,0,16,4,1,1,0,4.01,ARM,371.0,3.0,4.0,2000.0,3.0,4.0,2000.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,2000-04-01,001
3693,4233,-9,0,4233001,-9,31,1,2001,31,1,2001,1,-9,0,0,7,3,1,1,0,4.01,TUR,640.0,31.0,1.0,2001.0,31.0,1.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-01-01,001
3694,4233,-9,0,4233001,-9,31,1,2001,31,1,2001,1,-9,0,0,7,3,1,1,0,4.01,GRC,350.0,31.0,1.0,2001.0,31.0,1.0,2001.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,2001-01-01,001
3695,4235,-9,0,4235001,-9,5,2,2001,5,2,2001,1,-9,0,0,16,4,1,1,0,4.01,AZE,373.0,5.0,2.0,2001.0,5.0,2.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-02-01,001
3696,4235,-9,0,4235001,-9,5,2,2001,5,2,2001,1,-9,0,0,16,4,1,1,0,4.01,ARM,371.0,5.0,2.0,2001.0,5.0,2.0,2001.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,2001-02-01,001
3697,4236,-9,0,4236001,-9,12,12,2001,12,12,2001,1,-9,0,0,4,2,1,1,0,4.01,ARM,371.0,12.0,12.0,2001.0,12.0,12.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-12-01,001
3698,4236,-9,0,4236001,-9,12,12,2001,12,12,2001,1,-9,0,0,4,2,1,1,0,4.01,AZE,373.0,12.0,12.0,2001.0,12.0,12.0,2001.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2001-12-01,001
3699,4237,-9,0,4237001,-9,16,12,1994,16,12,1994,1,-9,0,0,11,3,1,4,0,4.01,SAF,560.0,16.0,12.0,1994.0,16.0,12.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-12-01,001
3700,4237,-9,0,4237001,-9,16,12,1994,16,12,1994,1,-9,0,0,11,3,1,4,0,4.01,LES,570.0,16.0,12.0,1994.0,16.0,12.0,1994.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,0.0,1994-12-01,001
3701,4238,-9,0,4238001,-9,14,2,2001,14,2,2001,1,-9,0,0,7,3,1,2,0,4.01,RUS,365.0,14.0,2.0,2001.0,14.0,2.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-02-01,001
3702,4238,-9,0,4238001,-9,14,2,2001,14,2,2001,1,-9,0,0,7,3,1,2,0,4.01,NOR,385.0,14.0,2.0,2001.0,14.0,2.0,2001.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2001-02-01,001
3703,4239,-9,0,4239001,-9,14,2,2001,14,2,2001,1,0,0,0,12,3,1,4,0,4.01,JPN,740.0,14.0,2.0,2001.0,14.0,2.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-02-01,001
3704,4239,-9,0,4239001,-9,14,2,2001,14,2,2001,1,0,0,0,12,3,1,4,0,4.01,RUS,365.0,14.0,2.0,2001.0,14.0,2.0,2001.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,2001-02-01,001
3711,4240,-9,0,4240001,-9,30,8,2001,-9,9,2001,-9,-9,0,0,7,3,1,2,0,4.01,LIT,368.0,30.0,8.0,2001.0,-9.0,9.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-08-01,001
3712,4240,-9,0,4240001,-9,30,8,2001,-9,9,2001,-9,-9,0,0,7,3,1,2,0,4.01,BLR,370.0,30.0,8.0,2001.0,-9.0,9.0,2001.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2001-08-01,001
3713,4242,20202,0,4242001,20202001,18,10,2001,18,10,2001,1,164,0,0,12,3,1,2,0,4.01,GRG,372.0,18.0,10.0,2001.0,18.0,10.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-10-01,001
3714,4242,20202,0,4242001,20202001,18,10,2001,18,10,2001,1,164,0,0,12,3,1,2,0,4.01,RUS,365.0,18.0,10.0,2001.0,18.0,10.0,2001.0,1.0,1.0,0.0,0.0,12.0,3.0,2.0,0.0,2001-10-01,001
3773,4243,-9,0,4243001,-9,4,7,2000,4,7,2000,1,-9,0,0,16,4,1,2,0,4.01,PHI,840.0,4.0,7.0,2000.0,4.0,7.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-07-01,001
3774,4243,-9,0,4243001,-9,4,7,2000,4,7,2000,1,-9,0,0,16,4,1,2,0,4.01,PAL,986.0,4.0,7.0,2000.0,4.0,7.0,2000.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,2000-07-01,001
3775,4244,-9,0,4244001,-9,8,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,3,0,4.01,DRC,490.0,8.0,5.0,1997.0,-9.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-05-01,001
3776,4244,-9,0,4244001,-9,8,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,3,0,4.01,ANG,540.0,8.0,5.0,1997.0,-9.0,5.0,1997.0,1.0,1.0,0.0,0.0,11.0,3.0,3.0,0.0,1997-05-01,001
3777,4245,-9,0,4245001,-9,8,10,1997,8,10,1997,1,-9,0,0,16,4,1,0,0,4.01,CON,484.0,8.0,10.0,1997.0,8.0,10.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-10-01,001
3778,4245,-9,0,4245001,-9,8,10,1997,8,10,1997,1,-9,0,0,16,4,1,0,0,4.01,DRC,490.0,8.0,10.0,1997.0,8.0,10.0,1997.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,1997-10-01,001
3779,4246,-9,0,4246001,-9,11,10,1997,15,10,1997,5,-9,-9,-9,17,4,1,3,0,4.01,CON,484.0,11.0,10.0,1997.0,15.0,10.0,1997.0,0.0,0.0,-9.0,-9.0,17.0,4.0,3.0,0.0,1997-10-01,001
3780,4246,-9,0,4246001,-9,11,10,1997,15,10,1997,5,-9,-9,-9,17,4,1,3,0,4.01,ANG,540.0,11.0,10.0,1997.0,15.0,10.0,1997.0,1.0,1.0,-9.0,-9.0,17.0,4.0,3.0,0.0,1997-10-01,001
3781,4248,-9,0,4248001,-9,28,9,1998,28,9,1998,1,5,0,0,10,3,1,0,0,4.01,UGA,500.0,28.0,9.0,1998.0,28.0,9.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-09-01,001
3782,4248,-9,0,4248001,-9,28,9,1998,28,9,1998,1,5,0,0,10,3,1,0,0,4.01,SUD,625.0,28.0,9.0,1998.0,28.0,9.0,1998.0,1.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,1998-09-01,001
3793,4249,-9,0,4249001,-9,16,2,1997,-9,2,1997,-9,-9,0,0,11,3,1,0,0,4.01,UGA,500.0,16.0,2.0,1997.0,-9.0,2.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-02-01,001
3794,4249,-9,0,4249001,-9,16,2,1997,-9,2,1997,-9,-9,0,0,11,3,1,0,0,4.01,KEN,501.0,16.0,2.0,1997.0,-9.0,2.0,1997.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,1997-02-01,001
3795,4250,-9,0,4250001,-9,25,2,1998,25,2,1998,1,4,1,12,17,4,1,1,0,4.01,NIG,475.0,25.0,2.0,1998.0,25.0,2.0,1998.0,0.0,0.0,1.0,5.0,17.0,4.0,1.0,0.0,1998-02-01,001
3796,4250,-9,0,4250001,-9,25,2,1998,25,2,1998,1,4,1,12,17,4,1,1,0,4.01,CAO,471.0,25.0,2.0,1998.0,25.0,2.0,1998.0,1.0,1.0,1.0,7.0,17.0,4.0,1.0,0.0,1998-02-01,001
3809,4251,-9,0,4251001,-9,27,5,1997,10,3,1998,288,0,0,0,14,4,1,3,0,4.01,SIE,451.0,27.0,5.0,1997.0,10.0,3.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-05-01,001
3810,4251,-9,0,4251001,-9,27,5,1997,10,3,1998,288,0,0,0,14,4,1,3,0,4.01,NIG,475.0,27.0,5.0,1997.0,10.0,3.0,1998.0,1.0,1.0,0.0,0.0,14.0,4.0,3.0,0.0,1997-05-01,001
3852,4252,-9,0,4252001,-9,14,8,1999,18,8,1999,5,-9,-9,-9,17,4,1,2,1,4.01,RWA,517.0,14.0,8.0,1999.0,18.0,8.0,1999.0,0.0,0.0,-9.0,-9.0,17.0,4.0,2.0,1.0,1999-08-01,001
3853,4252,-9,0,4252001,-9,14,8,1999,18,8,1999,5,-9,-9,-9,17,4,1,2,1,4.01,UGA,500.0,14.0,8.0,1999.0,18.0,8.0,1999.0,1.0,1.0,-9.0,-9.0,17.0,4.0,2.0,1.0,1999-08-01,001
3854,4253,-9,0,4253001,-9,5,5,2000,9,5,2000,5,2,-9,-9,17,4,1,2,1,4.01,RWA,517.0,5.0,5.0,2000.0,9.0,5.0,2000.0,0.0,0.0,-9.0,-9.0,17.0,4.0,2.0,1.0,2000-05-01,001
3855,4253,-9,0,4253001,-9,5,5,2000,9,5,2000,5,2,-9,-9,17,4,1,2,1,4.01,UGA,500.0,5.0,5.0,2000.0,9.0,5.0,2000.0,1.0,1.0,-9.0,-9.0,17.0,4.0,2.0,1.0,2000-05-01,001
3864,4254,-9,0,4254001,-9,-9,9,1998,-9,11,1998,-9,-9,0,0,7,3,1,2,0,4.01,LBR,450.0,-9.0,9.0,1998.0,-9.0,11.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-09-01,001
3865,4254,-9,0,4254001,-9,-9,9,1998,-9,11,1998,-9,-9,0,0,7,3,1,2,0,4.01,USA,2.0,-9.0,9.0,1998.0,-9.0,11.0,1998.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1998-09-01,001
3866,4255,-9,0,4255001,-9,-9,2,1998,-9,2,1998,-9,-9,0,0,12,3,1,4,0,4.01,LBR,450.0,-9.0,2.0,1998.0,-9.0,2.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-02-01,001
3867,4255,-9,0,4255001,-9,-9,2,1998,-9,2,1998,-9,-9,0,0,12,3,1,4,0,4.01,NIG,475.0,-9.0,2.0,1998.0,-9.0,2.0,1998.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,1998-02-01,001
3868,4256,-9,0,4256001,-9,9,4,1999,9,4,1999,1,-9,0,0,1,2,2,2,0,4.01,NIG,475.0,9.0,4.0,1999.0,9.0,4.0,1999.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1999-04-01,001
3869,4256,-9,0,4256001,-9,9,4,1999,9,4,1999,1,-9,0,0,1,2,2,2,0,4.01,LBR,450.0,9.0,4.0,1999.0,9.0,4.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-04-01,001
3870,4256,-9,0,4256001,-9,9,4,1999,9,4,1999,1,-9,0,0,1,2,2,2,0,4.01,SIE,451.0,9.0,4.0,1999.0,9.0,4.0,1999.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1999-04-01,001
3873,4257,-9,1,4257001,-9,-9,7,2000,-9,1,2001,-9,-9,0,0,11,3,1,0,0,4.01,GUI,438.0,-9.0,7.0,2000.0,-9.0,1.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-07-01,001
3874,4257,-9,1,4257001,-9,-9,7,2000,-9,1,2001,-9,-9,0,0,11,3,1,0,0,4.01,LBR,450.0,-9.0,7.0,2000.0,-9.0,1.0,2001.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2000-07-01,001
3889,4258,-9,1,4258001,-9,6,5,1998,6,5,1998,1,6,-9,-9,17,4,1,1,0,4.01,ERI,531.0,6.0,5.0,1998.0,6.0,5.0,1998.0,1.0,1.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1998-05-01,001
3890,4258,-9,1,4258001,-9,6,5,1998,6,5,1998,1,6,-9,-9,17,4,1,1,0,4.01,ETH,530.0,6.0,5.0,1998.0,6.0,5.0,1998.0,0.0,0.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1998-05-01,001
3895,4259,-9,0,4259001,-9,-9,2,2001,-9,2,2001,-9,-9,0,0,11,3,1,2,0,4.01,NIC,93.0,-9.0,2.0,2001.0,-9.0,2.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-02-01,001
3896,4259,-9,0,4259001,-9,-9,2,2001,-9,2,2001,-9,-9,0,0,11,3,1,2,0,4.01,HON,91.0,-9.0,2.0,2001.0,-9.0,2.0,2001.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2001-02-01,001
3899,4260,-9,0,4260001,-9,3,10,1999,-9,10,1999,-9,2,0,0,7,3,1,1,0,4.01,GUY,110.0,3.0,10.0,1999.0,-9.0,10.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-10-01,001
3900,4260,-9,0,4260001,-9,3,10,1999,-9,10,1999,-9,2,0,0,7,3,1,1,0,4.01,VEN,101.0,3.0,10.0,1999.0,-9.0,10.0,1999.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1999-10-01,001
3905,4261,-9,0,4261001,-9,21,10,2000,21,10,2000,1,-9,0,0,12,3,1,4,0,4.01,VEN,101.0,21.0,10.0,2000.0,21.0,10.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-10-01,001
3906,4261,-9,0,4261001,-9,21,10,2000,21,10,2000,1,-9,0,0,12,3,1,4,0,4.01,USA,2.0,21.0,10.0,2000.0,21.0,10.0,2000.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,0.0,2000-10-01,001
3907,4262,-9,0,4262001,-9,13,10,2000,13,10,2000,1,33,0,0,16,4,1,4,0,4.01,COL,100.0,13.0,10.0,2000.0,13.0,10.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-10-01,001
3908,4262,-9,0,4262001,-9,13,10,2000,13,10,2000,1,33,0,0,16,4,1,4,0,4.01,VEN,101.0,13.0,10.0,2000.0,13.0,10.0,2000.0,1.0,1.0,0.0,0.0,16.0,4.0,4.0,0.0,2000-10-01,001
3913,4263,-9,0,4263001,-9,24,10,2001,-9,11,2001,-9,-9,0,0,15,4,1,2,0,4.01,NIC,93.0,24.0,10.0,2001.0,-9.0,11.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-10-01,001
3914,4263,-9,0,4263001,-9,24,10,2001,-9,11,2001,-9,-9,0,0,15,4,1,2,0,4.01,COL,100.0,24.0,10.0,2001.0,-9.0,11.0,2001.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,2001-10-01,001
3915,4264,-9,0,4264001,-9,12,9,1999,26,9,1999,15,-9,0,0,8,3,1,2,0,4.01,INS,850.0,12.0,9.0,1999.0,26.0,9.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-09-01,001
3916,4264,-9,0,4264001,-9,12,9,1999,26,9,1999,15,-9,0,0,8,3,1,2,0,4.01,AUL,900.0,12.0,9.0,1999.0,26.0,9.0,1999.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1999-09-01,001
3917,4265,-9,1,4265001,-9,28,7,2001,28,7,2001,1,-9,1,1,17,4,1,2,0,4.01,INS,850.0,28.0,7.0,2001.0,28.0,7.0,2001.0,0.0,0.0,1.0,1.0,17.0,4.0,2.0,0.0,2001-07-01,001
3918,4265,-9,1,4265001,-9,28,7,2001,28,7,2001,1,-9,1,1,17,4,1,2,0,4.01,NEW,920.0,28.0,7.0,2001.0,28.0,7.0,2001.0,1.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,2001-07-01,001
3919,4266,-9,1,4266001,-9,22,12,2001,22,12,2001,1,-9,1,-9,17,4,1,1,0,4.01,PRK,731.0,22.0,12.0,2001.0,22.0,12.0,2001.0,0.0,0.0,1.0,-9.0,17.0,4.0,1.0,0.0,2001-12-01,001
3920,4266,-9,1,4266001,-9,22,12,2001,22,12,2001,1,-9,1,-9,17,4,1,1,0,4.01,JPN,740.0,22.0,12.0,2001.0,22.0,12.0,2001.0,1.0,1.0,0.0,0.0,17.0,4.0,0.0,0.0,2001-12-01,001
3921,4269,-9,0,4269001,-9,2,8,1994,15,8,1994,14,65,0,0,7,3,2,2,0,4.01,IRQ,645.0,2.0,8.0,1994.0,15.0,8.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-08-01,001
3922,4269,-9,0,4269001,-9,2,8,1994,15,8,1994,14,65,0,0,7,3,2,2,0,4.01,KUW,690.0,2.0,8.0,1994.0,15.0,8.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1994-08-01,001
3923,4269,-9,0,4269001,-9,2,8,1994,15,8,1994,14,65,0,0,7,3,2,2,0,4.01,USA,2.0,2.0,8.0,1994.0,15.0,8.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1994-08-01,001
3984,4270,-9,0,4270001,-9,1,12,1994,1,12,1994,1,-9,0,0,15,4,1,2,0,4.01,IRQ,645.0,1.0,12.0,1994.0,1.0,12.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-12-01,001
3985,4270,-9,0,4270001,-9,1,12,1994,1,12,1994,1,-9,0,0,15,4,1,2,0,4.01,USA,2.0,1.0,12.0,1994.0,1.0,12.0,1994.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1994-12-01,001
3986,4271,-9,0,4271001,-9,30,8,1996,2,9,1996,4,4,0,0,8,3,1,2,0,4.01,IRQ,645.0,30.0,8.0,1996.0,2.0,9.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996-08-01,001
3987,4271,-9,0,4271001,-9,30,8,1996,2,9,1996,4,4,0,0,8,3,1,2,0,4.01,USA,2.0,30.0,8.0,1996.0,2.0,9.0,1996.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1996-08-01,001
